date,competition,home_team,away_team,home_goals,away_goals,home_before,away_before,penalty_home,penalty_away,exp_home,exp_away,delta_home,delta_away,home_after,away_after
2003-08-02,ligue-1,AJ Auxerre,OGC Nice,1,2,1658.28,1564.48,0,0,0.6318,0.3682,-18.95,18.95,1639.32,1583.43
2003-08-02,ligue-1,FC Metz,AC Ajaccio,0,1,1507.13,1512.88,0,0,0.4917,0.5083,-14.75,14.75,1492.37,1527.63
2003-08-02,ligue-1,Montpellier HSC,Stade Rennais,1,1,1525.77,1531.82,0,0,0.4913,0.5087,0.26,-0.26,1526.03,1531.56
2003-08-02,ligue-1,Toulouse FC,RC Strasbourg,1,1,1501.96,1527.65,0,0,0.4631,0.5369,1.11,-1.11,1503.07,1526.55
2003-08-08,national,SO Romorantin,FC Bourg-Péronnas,1,0,1282.41,1218.4,0,0,0.5911,0.4089,12.27,-12.27,1294.68,1206.14
2003-08-08,national,Pau FC,AS Cherbourg,1,1,1192.96,1234.24,0,0,0.4409,0.5591,1.77,-1.77,1194.73,1232.46
2003-08-08,national,AS Beauvais,Tours FC,1,1,1310.04,1187.24,0,0,0.6697,0.3303,-5.09,5.09,1304.95,1192.34
2003-08-08,national,Entente SSG,Valenciennes FC,3,1,1202.42,1280.78,0,0,0.3891,0.6109,18.33,-18.33,1220.75,1262.45
2003-08-08,national,FC Libourne-Saint-Seurin,Stade Brestois 29,0,1,1185.0,1245.62,0,0,0.4136,0.5864,-12.41,12.41,1172.59,1258.03
2003-08-08,national,AS Angoulême Charente,ES Wasquehal,0,1,1249.84,1306.06,0,0,0.4198,0.5802,-12.59,12.59,1237.25,1318.65
2003-08-08,national,AS Cannes,Gazélec FC Ajaccio,0,0,1288.45,1215.0,0,0,0.6042,0.3958,-3.12,3.12,1285.33,1218.12
2003-08-08,national,Nîmes Olympique,Dijon FCO,1,1,1265.12,1261.86,0,0,0.5047,0.4953,-0.14,0.14,1264.98,1262.0
2003-08-08,ligue-1,Olympique Marseille,AJ Auxerre,1,0,1644.05,1639.32,0,0,0.5068,0.4932,14.8,-14.8,1658.85,1624.53
2003-08-08,national,Louhans-Cuiseaux,FC Sète,1,1,1222.43,1254.23,0,0,0.4544,0.5456,1.37,-1.37,1223.8,1252.86
2003-08-08,national,US Raon l'Etape,Stade de Reims,0,3,1186.38,1337.73,0,0,0.295,0.705,-8.85,8.85,1177.53,1346.58
2003-08-09,ligue-2,ESTAC Troyes,Grenoble Foot 38,3,2,1467.61,1357.97,0,0,0.6527,0.3473,10.42,-10.42,1478.03,1347.55
2003-08-09,ligue-2,Amiens SC,Angers SCO,1,0,1418.1,1291.74,0,0,0.6742,0.3258,9.77,-9.77,1427.87,1281.97
2003-08-09,ligue-2,Racing Besançon,FC Istres,0,1,1313.44,1389.55,0,0,0.3922,0.6078,-11.77,11.77,1301.67,1401.32
2003-08-09,ligue-2,SM Caen,Clermont Foot 63,1,2,1447.45,1361.1,0,0,0.6218,0.3782,-18.65,18.65,1428.8,1379.75
2003-08-09,ligue-2,US Créteil-Lusitanos,FC Gueugnon,1,1,1342.96,1419.07,0,0,0.3922,0.6078,3.23,-3.23,1346.19,1415.84
2003-08-09,ligue-2,AS Nancy Lorraine,AS Saint-Étienne,0,1,1372.31,1421.22,0,0,0.4301,0.5699,-12.9,12.9,1359.41,1434.13
2003-08-09,ligue-2,FC Rouen 1899,Stade Lavallois,1,1,1311.63,1383.13,0,0,0.3985,0.6015,3.04,-3.04,1314.67,1380.09
2003-08-09,ligue-2,CS Sedan,Chamois Niortais,1,1,1456.34,1430.4,0,0,0.5373,0.4627,-1.12,1.12,1455.22,1431.52
2003-08-09,ligue-2,ASOA Valence,LB Châteauroux,3,0,1389.94,1453.91,0,0,0.409,0.591,17.73,-17.73,1407.67,1436.17
2003-08-09,ligue-1,Olympique Lyonnais,AS Monaco,3,1,1680.39,1670.22,0,0,0.5146,0.4854,14.56,-14.56,1694.95,1655.66
2003-08-09,ligue-1,Girondins Bordeaux,Montpellier HSC,0,1,1646.01,1526.03,0,0,0.6661,0.3339,-19.98,19.98,1626.03,1546.02
2003-08-09,ligue-1,FC Nantes,RC Lens,2,0,1586.55,1624.1,0,0,0.4462,0.5538,16.61,-16.61,1603.16,1607.48
2003-08-09,ligue-1,SC Bastia,FC Metz,0,2,1539.58,1492.37,0,0,0.5675,0.4325,-17.03,17.03,1522.56,1509.4
2003-08-09,ligue-1,Le Mans FC,AC Ajaccio,0,1,1499.95,1527.63,0,0,0.4602,0.5398,-13.81,13.81,1486.14,1541.44
2003-08-09,ligue-1,OGC Nice,FC Sochaux,1,0,1583.43,1670.31,0,0,0.3775,0.6225,18.67,-18.67,1602.11,1651.64
2003-08-09,ligue-1,Stade Rennais,Toulouse FC,1,0,1531.56,1503.07,0,0,0.5409,0.4591,13.77,-13.77,1545.33,1489.3
2003-08-09,ligue-1,Lille OSC,Paris Saint-Germain,1,0,1569.48,1593.57,0,0,0.4654,0.5346,16.04,-16.04,1585.52,1577.53
2003-08-09,ligue-1,RC Strasbourg,EA Guingamp,2,0,1526.55,1623.7,0,0,0.3637,0.6363,19.09,-19.09,1545.63,1604.61
2003-08-10,ligue-2,FC Lorient,Havre AC,2,0,1497.84,1469.72,0,0,0.5404,0.4596,13.79,-13.79,1511.63,1455.93
2003-08-12,national,ES Wasquehal,Pau FC,1,2,1318.65,1194.73,0,0,0.6711,0.3289,-20.13,20.13,1298.52,1214.86
2003-08-12,national,AS Cherbourg,US Raon l'Etape,2,0,1232.46,1177.53,0,0,0.5784,0.4216,12.65,-12.65,1245.11,1164.88
2003-08-12,national,FC Bourg-Péronnas,Nîmes Olympique,1,0,1206.14,1264.98,0,0,0.4161,0.5839,17.52,-17.52,1223.65,1247.46
2003-08-12,national,FC Sète,SO Romorantin,1,0,1252.86,1294.68,0,0,0.4401,0.5599,16.8,-16.8,1269.66,1277.88
2003-08-12,national,Gazélec FC Ajaccio,Entente SSG,1,3,1218.12,1220.75,0,0,0.4962,0.5038,-14.89,14.89,1203.24,1235.64
2003-08-12,national,Tours FC,AS Angoulême Charente,0,0,1192.34,1237.25,0,0,0.4357,0.5643,1.93,-1.93,1194.26,1235.32
2003-08-12,national,Stade de Reims,FC Libourne-Saint-Seurin,2,0,1346.58,1172.59,0,0,0.7314,0.2686,8.06,-8.06,1354.64,1164.53
2003-08-12,national,Stade Brestois 29,AS Cannes,1,0,1258.03,1285.33,0,0,0.4608,0.5392,16.18,-16.18,1274.21,1269.15
2003-08-12,national,Valenciennes FC,Louhans-Cuiseaux,0,1,1262.45,1223.8,0,0,0.5554,0.4446,-16.66,16.66,1245.79,1240.46
2003-08-12,national,Dijon FCO,AS Beauvais,1,0,1262.0,1304.95,0,0,0.4385,0.5615,16.85,-16.85,1278.84,1288.11
2003-08-15,ligue-2,AS Saint-Étienne,FC Lorient,2,1,1434.13,1511.63,0,0,0.3903,0.6097,18.29,-18.29,1452.42,1493.34
2003-08-16,ligue-2,Havre AC,US Créteil-Lusitanos,1,1,1455.93,1346.19,0,0,0.6529,0.3471,-4.59,4.59,1451.35,1350.78
2003-08-16,ligue-2,LB Châteauroux,AS Nancy Lorraine,0,0,1436.17,1359.41,0,0,0.6087,0.3913,-3.26,3.26,1432.91,1362.67
2003-08-16,ligue-2,Clermont Foot 63,ESTAC Troyes,0,0,1379.75,1478.03,0,0,0.3622,0.6378,4.13,-4.13,1383.89,1473.89
2003-08-16,ligue-2,Grenoble Foot 38,FC Rouen 1899,0,0,1347.55,1314.67,0,0,0.5472,0.4528,-1.42,1.42,1346.13,1316.09
2003-08-16,ligue-2,Angers SCO,CS Sedan,0,0,1281.97,1455.22,0,0,0.2695,0.7305,6.92,-6.92,1288.88,1448.31
2003-08-16,ligue-2,FC Gueugnon,Amiens SC,0,1,1415.84,1427.87,0,0,0.4827,0.5173,-14.48,14.48,1401.36,1442.35
2003-08-16,ligue-2,FC Istres,SM Caen,3,1,1401.32,1428.8,0,0,0.4605,0.5395,16.18,-16.18,1417.5,1412.62
2003-08-16,ligue-2,Stade Lavallois,Racing Besançon,1,3,1380.09,1301.67,0,0,0.611,0.389,-18.33,18.33,1361.76,1320.0
2003-08-16,ligue-2,Chamois Niortais,ASOA Valence,1,0,1431.52,1407.67,0,0,0.5343,0.4657,13.97,-13.97,1445.49,1393.7
2003-08-16,ligue-1,Toulouse FC,Lille OSC,0,3,1489.3,1585.52,0,0,0.365,0.635,-10.95,10.95,1478.35,1596.47
2003-08-16,ligue-1,AS Monaco,SC Bastia,2,0,1655.66,1522.56,0,0,0.6827,0.3173,9.52,-9.52,1665.17,1513.04
2003-08-16,ligue-1,FC Sochaux,Stade Rennais,1,1,1651.64,1545.33,0,0,0.6484,0.3516,-4.45,4.45,1647.19,1549.78
2003-08-16,ligue-1,Montpellier HSC,Olympique Lyonnais,0,2,1546.02,1694.95,0,0,0.2979,0.7021,-8.94,8.94,1537.08,1703.88
2003-08-16,ligue-1,Le Mans FC,OGC Nice,1,1,1486.14,1602.11,0,0,0.339,0.661,4.83,-4.83,1490.97,1597.28
2003-08-16,ligue-1,EA Guingamp,Girondins Bordeaux,1,3,1604.61,1626.03,0,0,0.4692,0.5308,-14.08,14.08,1590.54,1640.11
2003-08-16,ligue-1,AC Ajaccio,FC Nantes,1,3,1541.44,1603.16,0,0,0.4121,0.5879,-12.36,12.36,1529.08,1615.52
2003-08-16,ligue-1,AJ Auxerre,RC Strasbourg,3,2,1624.53,1545.63,0,0,0.6116,0.3884,11.65,-11.65,1636.18,1533.98
2003-08-16,ligue-1,FC Metz,Paris Saint-Germain,0,1,1509.4,1577.53,0,0,0.4032,0.5968,-12.1,12.1,1497.3,1589.62
2003-08-17,ligue-1,RC Lens,Olympique Marseille,2,1,1607.48,1658.85,0,0,0.4266,0.5734,17.2,-17.2,1624.68,1641.64
2003-08-18,national,SO Romorantin,Nîmes Olympique,3,0,1277.88,1247.46,0,0,0.5437,0.4563,13.69,-13.69,1291.57,1233.77
2003-08-18,national,Pau FC,Tours FC,3,1,1214.86,1194.26,0,0,0.5296,0.4704,14.11,-14.11,1228.98,1180.15
2003-08-18,national,AS Beauvais,FC Bourg-Péronnas,3,1,1288.11,1223.65,0,0,0.5917,0.4083,12.25,-12.25,1300.35,1211.4
2003-08-18,national,FC Libourne-Saint-Seurin,AS Cherbourg,3,0,1164.53,1245.11,0,0,0.3861,0.6139,18.42,-18.42,1182.95,1226.69
2003-08-18,national,Entente SSG,Stade Brestois 29,0,2,1235.64,1274.21,0,0,0.4447,0.5553,-13.34,13.34,1222.3,1287.55
2003-08-18,national,FC Sète,Valenciennes FC,0,1,1269.66,1245.79,0,0,0.5343,0.4657,-16.03,16.03,1253.63,1261.82
2003-08-18,national,Louhans-Cuiseaux,Gazélec FC Ajaccio,0,2,1240.46,1203.24,0,0,0.5534,0.4466,-16.6,16.6,1223.86,1219.84
2003-08-18,national,AS Angoulême Charente,Dijon FCO,0,0,1235.32,1278.84,0,0,0.4377,0.5623,1.87,-1.87,1237.19,1276.97
2003-08-18,national,AS Cannes,Stade de Reims,4,3,1269.15,1354.64,0,0,0.3794,0.6206,18.62,-18.62,1287.77,1336.02
2003-08-18,national,US Raon l'Etape,ES Wasquehal,1,0,1164.88,1298.52,0,0,0.3166,0.6834,20.5,-20.5,1185.38,1278.02
2003-08-19,ligue-2,SM Caen,Grenoble Foot 38,0,0,1412.62,1346.13,0,0,0.5945,0.4055,-2.84,2.84,1409.78,1348.97
2003-08-19,ligue-2,ESTAC Troyes,Stade Lavallois,0,0,1473.89,1361.76,0,0,0.656,0.344,-4.68,4.68,1469.21,1366.44
2003-08-19,ligue-2,Amiens SC,FC Istres,0,0,1442.35,1417.5,0,0,0.5357,0.4643,-1.07,1.07,1441.28,1418.57
2003-08-19,ligue-2,Racing Besançon,FC Gueugnon,1,1,1320.0,1401.36,0,0,0.385,0.615,3.45,-3.45,1323.45,1397.91
2003-08-19,ligue-2,Clermont Foot 63,Chamois Niortais,0,1,1383.89,1445.49,0,0,0.4123,0.5877,-12.37,12.37,1371.52,1457.86
2003-08-19,ligue-2,US Créteil-Lusitanos,AS Saint-Étienne,1,0,1350.78,1452.42,0,0,0.3578,0.6422,19.27,-19.27,1370.05,1433.15
2003-08-19,ligue-2,FC Lorient,AS Nancy Lorraine,2,0,1493.34,1362.67,0,0,0.6797,0.3203,9.61,-9.61,1502.95,1353.06
2003-08-19,ligue-2,FC Rouen 1899,Angers SCO,3,1,1316.09,1288.88,0,0,0.5391,0.4609,13.83,-13.83,1329.91,1275.05
2003-08-19,ligue-2,CS Sedan,LB Châteauroux,2,0,1448.31,1432.91,0,0,0.5221,0.4779,14.34,-14.34,1462.64,1418.58
2003-08-19,ligue-2,ASOA Valence,Havre AC,1,2,1393.7,1451.35,0,0,0.4178,0.5822,-12.53,12.53,1381.16,1463.88
2003-08-22,national,ES Wasquehal,FC Libourne-Saint-Seurin,0,0,1278.02,1182.95,0,0,0.6335,0.3665,-4.0,4.0,1274.01,1186.95
2003-08-22,national,AS Cherbourg,AS Cannes,3,4,1226.69,1287.77,0,0,0.413,0.587,-12.39,12.39,1214.3,1300.16
2003-08-22,national,FC Bourg-Péronnas,AS Angoulême Charente,2,2,1211.4,1237.19,0,0,0.463,0.537,1.11,-1.11,1212.52,1236.08
2003-08-22,national,Tours FC,US Raon l'Etape,1,0,1180.15,1185.38,0,0,0.4925,0.5075,15.23,-15.23,1195.38,1170.16
2003-08-22,national,Nîmes Olympique,AS Beauvais,1,1,1233.77,1300.35,0,0,0.4053,0.5947,2.84,-2.84,1236.61,1297.51
2003-08-22,national,Gazélec FC Ajaccio,FC Sète,0,2,1219.84,1253.63,0,0,0.4515,0.5485,-13.55,13.55,1206.29,1267.17
2003-08-22,national,Stade de Reims,Entente SSG,2,1,1336.02,1222.3,0,0,0.6581,0.3419,10.26,-10.26,1346.28,1212.04
2003-08-22,national,Stade Brestois 29,Louhans-Cuiseaux,2,0,1287.55,1223.86,0,0,0.5906,0.4094,12.28,-12.28,1299.83,1211.58
2003-08-22,national,Valenciennes FC,SO Romorantin,0,1,1261.82,1291.57,0,0,0.4573,0.5427,-13.72,13.72,1248.1,1305.29
2003-08-22,ligue-2,Havre AC,CS Sedan,3,0,1463.88,1462.64,0,0,0.5018,0.4982,14.95,-14.95,1478.83,1447.7
2003-08-22,national,Dijon FCO,Pau FC,0,1,1276.97,1228.98,0,0,0.5686,0.4314,-17.06,17.06,1259.91,1246.04
2003-08-23,ligue-2,Chamois Niortais,Amiens SC,0,0,1457.86,1441.28,0,0,0.5238,0.4762,-0.72,0.72,1457.14,1441.99
2003-08-23,ligue-2,Angers SCO,Racing Besançon,2,1,1275.05,1323.45,0,0,0.4308,0.5692,17.08,-17.08,1292.13,1306.37
2003-08-23,ligue-2,Grenoble Foot 38,Clermont Foot 63,0,0,1348.97,1371.52,0,0,0.4676,0.5324,0.97,-0.97,1349.94,1370.55
2003-08-23,ligue-2,FC Gueugnon,ASOA Valence,2,0,1397.91,1381.16,0,0,0.5241,0.4759,14.28,-14.28,1412.19,1366.88
2003-08-23,ligue-2,FC Istres,FC Rouen 1899,0,0,1418.57,1329.91,0,0,0.6249,0.3751,-3.75,3.75,1414.82,1333.66
2003-08-23,ligue-2,Stade Lavallois,SM Caen,1,0,1366.44,1409.78,0,0,0.4379,0.5621,16.86,-16.86,1383.3,1392.92
2003-08-23,ligue-2,AS Nancy Lorraine,US Créteil-Lusitanos,2,0,1353.06,1370.05,0,0,0.4756,0.5244,15.73,-15.73,1368.79,1354.31
2003-08-23,ligue-2,AS Saint-Étienne,ESTAC Troyes,2,3,1433.15,1469.21,0,0,0.4483,0.5517,-13.45,13.45,1419.7,1482.66
2003-08-23,ligue-2,LB Châteauroux,FC Lorient,2,2,1418.58,1502.95,0,0,0.3809,0.6191,3.57,-3.57,1422.15,1499.38
2003-08-23,ligue-1,FC Nantes,Le Mans FC,1,0,1615.52,1490.97,0,0,0.6719,0.3281,9.84,-9.84,1625.36,1481.13
2003-08-23,ligue-1,SC Bastia,Montpellier HSC,1,0,1513.04,1537.08,0,0,0.4655,0.5345,16.04,-16.04,1529.08,1521.04
2003-08-23,ligue-1,RC Strasbourg,RC Lens,0,1,1533.98,1624.68,0,0,0.3724,0.6276,-11.17,11.17,1522.81,1635.85
2003-08-23,ligue-1,OGC Nice,AC Ajaccio,2,2,1597.28,1529.08,0,0,0.5969,0.4031,-2.91,2.91,1594.37,1531.98
2003-08-23,ligue-1,Stade Rennais,EA Guingamp,0,0,1549.78,1590.54,0,0,0.4416,0.5584,1.75,-1.75,1551.53,1588.79
2003-08-23,ligue-1,Olympique Marseille,FC Sochaux,2,0,1641.64,1647.19,0,0,0.492,0.508,15.24,-15.24,1656.88,1631.95
2003-08-23,ligue-1,Lille OSC,FC Metz,1,1,1596.47,1497.3,0,0,0.639,0.361,-4.17,4.17,1592.3,1501.47
2003-08-23,ligue-1,Girondins Bordeaux,AJ Auxerre,2,0,1640.11,1636.18,0,0,0.5057,0.4943,14.83,-14.83,1654.94,1621.35
2003-08-23,ligue-1,Olympique Lyonnais,Toulouse FC,0,0,1703.88,1478.35,0,0,0.7855,0.2145,-8.57,8.57,1695.32,1486.91
2003-08-24,ligue-1,Paris Saint-Germain,AS Monaco,2,4,1589.62,1665.17,0,0,0.393,0.607,-11.79,11.79,1577.84,1676.96
2003-08-29,national,SO Romorantin,AS Beauvais,3,2,1305.29,1297.51,0,0,0.5112,0.4888,14.66,-14.66,1319.95,1282.85
2003-08-29,national,Pau FC,FC Bourg-Péronnas,3,2,1246.04,1212.52,0,0,0.5481,0.4519,13.56,-13.56,1259.59,1198.96
2003-08-29,national,FC Libourne-Saint-Seurin,Tours FC,0,0,1186.95,1195.38,0,0,0.4879,0.5121,0.36,-0.36,1187.32,1195.01
2003-08-29,national,Entente SSG,AS Cherbourg,2,2,1212.04,1214.3,0,0,0.4967,0.5033,0.1,-0.1,1212.14,1214.21
2003-08-29,national,US Raon l'Etape,Dijon FCO,1,0,1170.16,1259.91,0,0,0.3736,0.6264,18.79,-18.79,1188.95,1241.12
2003-08-29,national,AS Angoulême Charente,Nîmes Olympique,0,1,1236.08,1236.61,0,0,0.4992,0.5008,-14.98,14.98,1221.1,1251.59
2003-08-29,national,FC Sète,Stade Brestois 29,1,0,1267.17,1299.83,0,0,0.4531,0.5469,16.41,-16.41,1283.58,1283.42
2003-08-29,national,AS Cannes,ES Wasquehal,1,0,1300.16,1274.01,0,0,0.5376,0.4624,13.87,-13.87,1314.03,1260.14
2003-08-29,national,Valenciennes FC,Gazélec FC Ajaccio,0,1,1248.1,1206.29,0,0,0.5599,0.4401,-16.8,16.8,1231.3,1223.09
2003-08-29,ligue-2,Racing Besançon,LB Châteauroux,3,1,1306.37,1422.15,0,0,0.3393,0.6607,19.82,-19.82,1326.2,1402.33
2003-08-29,national,Louhans-Cuiseaux,Stade de Reims,3,0,1211.58,1346.28,0,0,0.3153,0.6847,20.54,-20.54,1232.12,1325.74
2003-08-30,ligue-2,ESTAC Troyes,FC Istres,0,2,1482.66,1414.82,0,0,0.5964,0.4036,-17.89,17.89,1464.77,1432.72
2003-08-30,ligue-2,SM Caen,Angers SCO,1,0,1392.92,1292.13,0,0,0.6411,0.3589,10.77,-10.77,1403.69,1281.36
2003-08-30,ligue-2,Clermont Foot 63,Stade Lavallois,2,1,1370.55,1383.3,0,0,0.4817,0.5183,15.55,-15.55,1386.1,1367.75
2003-08-30,ligue-2,US Créteil-Lusitanos,FC Lorient,1,0,1354.31,1499.38,0,0,0.3026,0.6974,20.92,-20.92,1375.24,1478.45
2003-08-30,ligue-2,Amiens SC,Havre AC,2,0,1441.99,1478.83,0,0,0.4472,0.5528,16.58,-16.58,1458.58,1462.24
2003-08-30,ligue-2,FC Rouen 1899,Chamois Niortais,2,1,1333.66,1457.14,0,0,0.3294,0.6706,20.12,-20.12,1353.78,1437.03
2003-08-30,ligue-2,ASOA Valence,AS Nancy Lorraine,0,0,1366.88,1368.79,0,0,0.4973,0.5027,0.08,-0.08,1366.97,1368.71
2003-08-30,ligue-2,Grenoble Foot 38,FC Gueugnon,2,2,1349.94,1412.19,0,0,0.4114,0.5886,2.66,-2.66,1352.6,1409.53
2003-08-30,ligue-1,AJ Auxerre,Stade Rennais,2,1,1621.35,1551.53,0,0,0.5991,0.4009,12.03,-12.03,1633.37,1539.51
2003-08-30,ligue-1,FC Sochaux,Lille OSC,2,1,1631.95,1592.3,0,0,0.5568,0.4432,13.3,-13.3,1645.24,1579.0
2003-08-30,ligue-1,Montpellier HSC,Paris Saint-Germain,3,2,1521.04,1577.84,0,0,0.419,0.581,17.43,-17.43,1538.47,1560.41
2003-08-30,ligue-1,Le Mans FC,RC Strasbourg,0,3,1481.13,1522.81,0,0,0.4403,0.5597,-13.21,13.21,1467.92,1536.02
2003-08-30,ligue-1,Toulouse FC,SC Bastia,0,2,1486.91,1529.08,0,0,0.4396,0.5604,-13.19,13.19,1473.73,1542.26
2003-08-30,ligue-1,EA Guingamp,Olympique Lyonnais,2,0,1588.79,1695.32,0,0,0.3513,0.6487,19.46,-19.46,1608.25,1675.86
2003-08-30,ligue-1,FC Nantes,Girondins Bordeaux,0,0,1625.36,1654.94,0,0,0.4575,0.5425,1.27,-1.27,1626.64,1653.66
2003-08-31,ligue-1,RC Lens,OGC Nice,1,0,1635.85,1594.37,0,0,0.5594,0.4406,13.22,-13.22,1649.07,1581.15
2003-08-31,ligue-1,AS Monaco,FC Metz,1,0,1676.96,1501.47,0,0,0.7331,0.2669,8.01,-8.01,1684.97,1493.46
2003-08-31,ligue-1,AC Ajaccio,Olympique Marseille,0,1,1531.98,1656.88,0,0,0.3276,0.6724,-9.83,9.83,1522.16,1666.71
2003-08-31,ligue-2,CS Sedan,AS Saint-Étienne,1,2,1447.7,1419.7,0,0,0.5402,0.4598,-16.21,16.21,1431.49,1435.91
2003-09-04,national,ES Wasquehal,Entente SSG,1,0,1260.14,1212.14,0,0,0.5686,0.4314,12.94,-12.94,1273.08,1199.19
2003-09-04,national,AS Beauvais,AS Angoulême Charente,2,3,1282.85,1221.1,0,0,0.5879,0.4121,-17.64,17.64,1265.21,1238.74
2003-09-04,national,AS Cherbourg,Louhans-Cuiseaux,0,0,1214.21,1232.12,0,0,0.4742,0.5258,0.77,-0.77,1214.98,1231.35
2003-09-04,national,FC Bourg-Péronnas,US Raon l'Etape,2,2,1198.96,1188.95,0,0,0.5144,0.4856,-0.43,0.43,1198.53,1189.38
2003-09-04,national,Tours FC,AS Cannes,3,2,1195.01,1314.03,0,0,0.3351,0.6649,19.95,-19.95,1214.96,1294.08
2003-09-04,national,Gazélec FC Ajaccio,SO Romorantin,2,1,1223.09,1319.95,0,0,0.3641,0.6359,19.08,-19.08,1242.17,1300.88
2003-09-04,national,Dijon FCO,FC Libourne-Saint-Seurin,3,0,1241.12,1187.32,0,0,0.5768,0.4232,12.7,-12.7,1253.82,1174.62
2003-09-04,national,Stade de Reims,FC Sète,2,1,1325.74,1283.58,0,0,0.5604,0.4396,13.19,-13.19,1338.92,1270.39
2003-09-04,national,Stade Brestois 29,Valenciennes FC,3,0,1283.42,1231.3,0,0,0.5744,0.4256,12.77,-12.77,1296.19,1218.54
2003-09-04,ligue-2,Stade Lavallois,Grenoble Foot 38,2,0,1367.75,1352.6,0,0,0.5218,0.4782,14.35,-14.35,1382.1,1338.26
2003-09-04,national,Nîmes Olympique,Pau FC,0,0,1251.59,1259.59,0,0,0.4885,0.5115,0.35,-0.35,1251.93,1259.25
2003-09-05,ligue-2,Angers SCO,ESTAC Troyes,2,0,1281.36,1464.77,0,0,0.2581,0.7419,22.26,-22.26,1303.62,1442.51
2003-09-05,ligue-2,LB Châteauroux,US Créteil-Lusitanos,1,3,1402.33,1375.24,0,0,0.5389,0.4611,-16.17,16.17,1386.16,1391.4
2003-09-05,ligue-2,FC Gueugnon,FC Rouen 1899,2,1,1409.53,1353.78,0,0,0.5795,0.4205,12.61,-12.61,1422.14,1341.16
2003-09-05,ligue-2,FC Istres,Clermont Foot 63,2,0,1432.72,1386.1,0,0,0.5667,0.4333,13.0,-13.0,1445.72,1373.1
2003-09-05,ligue-2,FC Lorient,Amiens SC,3,1,1478.45,1458.58,0,0,0.5286,0.4714,14.14,-14.14,1492.6,1444.44
2003-09-05,ligue-2,AS Nancy Lorraine,CS Sedan,2,0,1368.71,1431.49,0,0,0.4106,0.5894,17.68,-17.68,1386.39,1413.81
2003-09-05,ligue-2,Chamois Niortais,SM Caen,0,3,1437.03,1403.69,0,0,0.5478,0.4522,-16.43,16.43,1420.59,1420.12
2003-09-05,ligue-2,AS Saint-Étienne,ASOA Valence,1,0,1435.91,1366.97,0,0,0.5979,0.4021,12.06,-12.06,1447.97,1354.9
2003-09-05,ligue-2,Havre AC,Racing Besançon,2,0,1462.24,1326.2,0,0,0.6864,0.3136,9.41,-9.41,1471.65,1316.79
2003-09-08,national,Entente SSG,Tours FC,0,0,1199.19,1214.96,0,0,0.4773,0.5227,0.68,-0.68,1199.88,1214.28
2003-09-08,national,SO Romorantin,AS Angoulême Charente,2,1,1300.88,1238.74,0,0,0.5885,0.4115,12.35,-12.35,1313.22,1226.39
2003-09-08,national,FC Libourne-Saint-Seurin,FC Bourg-Péronnas,0,0,1174.62,1198.53,0,0,0.4657,0.5343,1.03,-1.03,1175.65,1197.5
2003-09-08,national,US Raon l'Etape,Nîmes Olympique,1,1,1189.38,1251.93,0,0,0.4109,0.5891,2.67,-2.67,1192.05,1249.26
2003-09-08,national,Pau FC,AS Beauvais,1,0,1259.25,1265.21,0,0,0.4914,0.5086,15.26,-15.26,1274.5,1249.95
2003-09-08,national,FC Sète,AS Cherbourg,2,1,1270.39,1214.98,0,0,0.5791,0.4209,12.63,-12.63,1283.02,1202.35
2003-09-08,national,Valenciennes FC,Stade de Reims,1,2,1218.54,1338.92,0,0,0.3334,0.6666,-10.0,10.0,1208.54,1348.93
2003-09-08,national,Louhans-Cuiseaux,ES Wasquehal,2,0,1231.35,1273.08,0,0,0.4402,0.5598,16.79,-16.79,1248.14,1256.29
2003-09-08,national,AS Cannes,Dijon FCO,1,0,1294.08,1253.82,0,0,0.5577,0.4423,13.27,-13.27,1307.35,1240.55
2003-09-08,national,Gazélec FC Ajaccio,Stade Brestois 29,1,0,1242.17,1296.19,0,0,0.4229,0.5771,17.31,-17.31,1259.48,1278.88
2003-09-12,national,ES Wasquehal,FC Sète,1,1,1256.29,1283.02,0,0,0.4616,0.5384,1.15,-1.15,1257.44,1281.87
2003-09-12,national,AS Beauvais,US Raon l'Etape,1,0,1249.95,1192.05,0,0,0.5826,0.4174,12.52,-12.52,1262.48,1179.53
2003-09-12,national,FC Bourg-Péronnas,AS Cannes,1,1,1197.5,1307.35,0,0,0.347,0.653,4.59,-4.59,1202.09,1302.76
2003-09-12,national,AS Angoulême Charente,Pau FC,1,0,1226.39,1274.5,0,0,0.4312,0.5688,17.06,-17.06,1243.46,1257.44
2003-09-12,national,Tours FC,Louhans-Cuiseaux,1,1,1214.28,1248.14,0,0,0.4514,0.5486,1.46,-1.46,1215.74,1246.68
2003-09-12,national,AS Cherbourg,Valenciennes FC,3,0,1202.35,1208.54,0,0,0.4911,0.5089,15.27,-15.27,1217.62,1193.27
2003-09-12,national,Dijon FCO,Entente SSG,4,0,1240.55,1199.88,0,0,0.5583,0.4417,13.25,-13.25,1253.8,1186.62
2003-09-12,national,Stade de Reims,Gazélec FC Ajaccio,3,0,1348.93,1259.48,0,0,0.626,0.374,11.22,-11.22,1360.15,1248.26
2003-09-12,national,Stade Brestois 29,SO Romorantin,2,1,1278.88,1313.22,0,0,0.4507,0.5493,16.48,-16.48,1295.35,1296.74
